,ID,Regularly Dine at Casual Dining Restaurants,Have Dined at Other Mexican Restaurants In last 6 Months,"Gross Annual Income $15,000 or More",Favorite Mexican Restaurant,X1 -- Try New and Different Things,X2 -- Party Person,X3 -- People Come to Me,X4 -- Avoid Fried Foods,X5 -- Likes to Go Out Socially,X6 -- Friends Come to Me,X7 -- Self-Confident,"X8 -- Eat Balanced, Nutritious Meals",X9 -- Buy New Products,X10 -- Careful about What I Eat,X11 -- Try New Brands,X12 -- Friendly Employees,X13 -- Fun Place to Eat,X14 -- Large Size Portions,X15 -- Fresh Food,X16 -- Reasonable Prices,X17 -- Attractive Interior,X18 -- Excellent Food Taste,X19 -- Knowledgeable Employees,X20 -- Proper Food Temperature,X21 -- Speed of Service,X22 -- Satisfaction,X23 -- Likely to Return,X24 -- Likely to Recommend,X25 -- Frequency of Eating at  . . .  ??,X26 -- Price,X27 -- Food Quality,X28 -- Atmosphere,X29 -- Service,x30 -- Distance Driven,X31 -- Ad Recall,X32 -- Gender,X33 -- Number of Children at Home,X34 -- Age,X35 -- Income,X36 -- Innovator,X37 -- Health Conscious,X38 -- Opinion Leader,X39 -- Outgoing,X40 -- Service,X41 -- Food,X42 -- Value,X43 -- Atmosphere
361,339.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,55000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
362,340.0,1.0,1.0,1.0,Santa Fe Grill,4.0,2.0,3.0,6.0,4.0,3.0,2.0,6.0,Strongly Agree,6.0,Strongly Agree,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,Most Important,2.0,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,80000.0,6.0,6.0,2.6666666666666665,3.0,4.0,3.6666666666666665,2.0,3.0
363,341.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,5.0,Strongly Agree,4.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,Strongly Agree,6.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,Least Important,3.0,2.0,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,120000.0,5.666666666666667,3.6666666666666665,6.0,4.5,4.666666666666667,5.666666666666667,6.0,5.0
364,343.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,5.0,4.0,6.0,Strongly Agree,5.0,6.0,4.0,Strongly Agree,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,Strongly Agree,5.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,110000.0,6.666666666666667,4.666666666666667,6.666666666666667,4.0,5.666666666666667,5.0,5.5,5.0
365,344.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,Strongly Agree,6.0,4.0,Strongly Agree,Strongly Agree,5.0,Strongly Agree,5.0,4.0,3.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,95000.0,5.0,5.333333333333333,Strongly Agree,4.0,3.6666666666666665,4.666666666666667,6.0,5.0
366,345.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,6.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,2.0,Most Important,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,100000.0,Strongly Agree,6.0,5.666666666666667,4.0,5.0,3.6666666666666665,4.5,5.0
367,346.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,35000.0,3.6666666666666665,5.0,3.0,3.0,3.3333333333333335,4.666666666666667,2.0,5.0
368,348.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,30000.0,4.0,5.666666666666667,6.0,3.0,3.3333333333333335,4.0,5.0,4.5
369,349.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,Somewhat Infrequently,2.0,Most Important,3.0,Least Important,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,75000.0,4.0,6.0,3.0,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
370,350.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,6.0,6.0,6.0,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,18 - 25,27000.0,6.666666666666667,5.666666666666667,6.666666666666667,5.0,5.666666666666667,4.333333333333333,6.0,6.0
371,351.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,Strongly Agree,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,5.0,3.0,Strongly Disagree,2.0,3.0,3.0,3.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,22000.0,3.0,6.666666666666667,6.666666666666667,4.0,2.0,3.0,5.5,5.0
372,352.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,27000.0,4.0,5.0,3.0,4.0,3.6666666666666665,5.0,2.0,5.0
373,356.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,4.0,3.0,6.0,6.0,6.0,Strongly Agree,5.0,Strongly Agree,4.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,Strongly Agree,6.0,5.0,5.0,Occasionally,Most Important,2.0,3.0,Least Important,More than 5 miles,Recall Ads,Male,No Children at Home,50 - 59,20000.0,Strongly Agree,5.0,6.0,3.5,4.666666666666667,4.666666666666667,6.0,4.5
374,357.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,4.0,5.0,Strongly Disagree,5.0,3.0,5.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,1 -- 5 miles,Recall Ads,Male,No Children at Home,60 and Over,55000.0,3.0,4.666666666666667,3.0,3.5,2.0,5.0,2.0,4.0
375,358.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,2.0,6.0,6.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,4.0,5.0,3.0,5.0,Strongly Agree,6.0,4.0,4.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Recall Ads,Male,More Than 2 Children at Home,35 - 49,110000.0,Strongly Agree,4.0,6.333333333333333,3.0,4.666666666666667,5.666666666666667,5.5,4.5
376,359.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,Strongly Agree,5.0,3.0,4.0,3.0,3.0,2.0,5.0,6.0,Strongly Agree,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,160000.0,3.3333333333333335,3.0,6.0,4.0,2.6666666666666665,6.333333333333333,6.0,4.5
377,361.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,4.0,4.0,Strongly Agree,5.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,6.0,6.0,5.0,6.0,Strongly Disagree,4.0,3.0,4.0,4.0,3.0,Somewhat Infrequently,Least Important,2.0,Most Important,3.0,More than 5 miles,Recall Ads,Female,No Children at Home,50 - 59,55000.0,3.0,4.333333333333333,5.666666666666667,4.0,2.0,5.333333333333333,6.0,5.0
378,362.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,6.0,4.0,Strongly Agree,4.0,6.0,6.0,Strongly Disagree,5.0,3.0,5.0,5.0,4.0,Occasionally,Least Important,2.0,Most Important,3.0,Less than 1 mile,Do Not Recall Ads,Female,More Than 2 Children at Home,35 - 49,55000.0,3.0,3.6666666666666665,5.0,5.0,2.0,6.0,4.0,6.0
379,364.0,1.0,1.0,1.0,Santa Fe Grill,3.0,5.0,6.0,3.0,5.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,Strongly Agree,5.0,3.0,Strongly Agree,6.0,5.0,3.0,5.0,5.0,4.0,Somewhat Frequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Recall Ads,Male,1-2 Children at Home,35 - 49,85000.0,4.0,3.0,6.0,5.0,3.6666666666666665,6.333333333333333,5.0,4.5
380,366.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,6.0,3.0,3.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0,4.0,6.0,Strongly Agree,5.0,6.0,6.0,3.0,Strongly Agree,3.0,6.0,5.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Female,More Than 2 Children at Home,35 - 49,240000.0,3.0,3.0,6.0,3.0,2.6666666666666665,6.666666666666667,5.5,5.0
381,371.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,Somewhat Frequently,2.0,Most Important,Least Important,3.0,More than 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,15000.0,3.0,5.0,4.0,4.0,2.6666666666666665,4.666666666666667,3.0,5.0
382,372.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,6.0,4.0,Strongly Agree,4.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,Strongly Agree,5.0,5.0,4.0,Occasionally,2.0,Most Important,Least Important,3.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,26000.0,Strongly Agree,4.333333333333333,6.666666666666667,5.0,4.666666666666667,5.0,6.0,6.0
383,373.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,Very Infrequently,Least Important,2.0,3.0,Most Important,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,60 and Over,27000.0,3.6666666666666665,4.666666666666667,5.0,3.5,3.3333333333333335,5.0,4.0,5.0
384,376.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,Strongly Agree,5.0,Strongly Agree,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,Strongly Agree,4.0,4.0,3.0,Somewhat Frequently,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,20000.0,6.0,5.666666666666667,6.0,4.0,4.333333333333333,4.0,5.0,5.0
385,377.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,60 and Over,18000.0,4.0,4.666666666666667,4.666666666666667,4.5,2.6666666666666665,5.0,4.0,5.0
386,378.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,Strongly Agree,4.0,6.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,3.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,26000.0,6.0,5.666666666666667,4.333333333333333,4.5,4.333333333333333,4.0,3.0,6.0
387,379.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,5.0,Strongly Agree,6.0,5.0,6.0,4.0,4.0,4.0,Strongly Agree,6.0,Strongly Agree,6.0,Strongly Agree,5.0,4.0,5.0,4.0,6.0,5.0,5.0,Somewhat Frequently,2.0,Most Important,Least Important,3.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,5.666666666666667,4.0,6.666666666666667,4.5,4.0,5.666666666666667,6.0,Strongly Agree
388,380.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,4.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,Strongly Agree,6.0,6.0,5.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,110000.0,Strongly Agree,6.0,5.0,4.0,4.666666666666667,3.6666666666666665,4.5,5.0
389,382.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,Occasionally,2.0,Most Important,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,28000.0,4.0,5.666666666666667,5.333333333333333,4.0,3.6666666666666665,4.333333333333333,5.0,5.0
390,383.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,5.0,Strongly Agree,5.0,5.0,Strongly Agree,5.0,5.0,Strongly Agree,6.0,Strongly Agree,4.0,6.0,6.0,5.0,6.0,6.0,5.0,2.0,3.0,Strongly Agree,5.0,5.0,4.0,Very Frequently,2.0,Most Important,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,18 - 25,135000.0,Strongly Agree,5.333333333333333,6.333333333333333,5.0,4.333333333333333,4.333333333333333,6.0,6.0
391,384.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,6.0,4.0,6.0,3.0,Strongly Agree,3.0,Strongly Agree,3.0,2.0,5.0,6.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,Very Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,35 - 49,22000.0,3.0,6.666666666666667,5.333333333333333,4.0,2.6666666666666665,3.0,5.5,4.5
392,387.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,2.0,6.0,5.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,Strongly Agree,6.0,Strongly Agree,5.0,6.0,5.0,3.0,5.0,Strongly Agree,6.0,5.0,5.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,145000.0,Strongly Agree,4.0,6.0,3.0,4.666666666666667,5.666666666666667,5.5,6.5
393,388.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,Strongly Agree,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Recall Ads,Male,More Than 2 Children at Home,35 - 49,120000.0,3.3333333333333335,3.3333333333333335,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,6.0
394,391.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,4.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,20000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
395,394.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,5.0,4.0,6.0,4.0,5.0,6.0,4.0,Strongly Agree,4.0,5.0,6.0,5.0,5.0,5.0,5.0,Strongly Agree,5.0,Strongly Agree,5.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,120000.0,6.666666666666667,4.666666666666667,5.666666666666667,4.0,6.0,5.0,5.5,5.0
396,395.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,6.0,6.0,4.0,5.0,5.0,6.0,Strongly Agree,6.0,Strongly Agree,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,Strongly Agree,4.0,4.0,3.0,Somewhat Infrequently,3.0,Most Important,Least Important,2.0,1 -- 5 miles,Do Not Recall Ads,Male,No Children at Home,35 - 49,100000.0,Strongly Agree,6.0,5.333333333333333,4.0,4.666666666666667,3.6666666666666665,4.5,5.0
397,396.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,Strongly Disagree,4.0,3.0,4.0,4.0,4.0,Somewhat Frequently,Most Important,2.0,Least Important,3.0,1 -- 5 miles,Do Not Recall Ads,Male,1-2 Children at Home,18 - 25,22000.0,3.0,5.0,4.0,4.0,2.0,4.666666666666667,3.0,5.0
398,398.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,3.0,4.0,6.0,5.0,4.0,3.0,6.0,4.0,5.0,Strongly Agree,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Strongly Agree,5.0,5.0,5.0,Very Infrequently,Least Important,Most Important,3.0,2.0,1 -- 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,95000.0,6.0,5.666666666666667,3.6666666666666665,4.0,4.333333333333333,4.0,3.0,4.0
399,399.0,1.0,1.0,1.0,Santa Fe Grill,3.0,3.0,3.0,5.0,3.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,6.0,2.0,5.0,2.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,Very Infrequently,3.0,Most Important,Least Important,2.0,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,45000.0,3.6666666666666665,5.0,3.0,3.0,3.3333333333333335,4.666666666666667,2.0,6.0
400,401.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,6.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,Strongly Agree,6.0,6.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,3.0,Most Important,Least Important,2.0,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,125000.0,3.3333333333333335,3.3333333333333335,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,6.0
401,402.0,1.0,1.0,1.0,Santa Fe Grill,Strongly Agree,4.0,Strongly Agree,3.0,2.0,6.0,3.0,5.0,Strongly Agree,4.0,Strongly Agree,4.0,5.0,6.0,Strongly Agree,5.0,4.0,5.0,3.0,5.0,3.0,6.0,5.0,5.0,Very Frequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Do Not Recall Ads,Male,More Than 2 Children at Home,35 - 49,130000.0,Strongly Agree,4.0,5.333333333333333,3.0,3.3333333333333335,5.666666666666667,5.5,4.5
402,403.0,1.0,1.0,1.0,Santa Fe Grill,3.0,4.0,Strongly Agree,3.0,4.0,Strongly Agree,3.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,Strongly Agree,6.0,4.0,6.0,3.0,6.0,3.0,6.0,5.0,5.0,Very Frequently,Least Important,2.0,3.0,Most Important,Less than 1 mile,Recall Ads,Male,More Than 2 Children at Home,35 - 49,100000.0,3.3333333333333335,3.3333333333333335,5.666666666666667,4.0,2.6666666666666665,6.333333333333333,6.0,5.0
403,404.0,1.0,1.0,1.0,Santa Fe Grill,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,Somewhat Frequently,Most Important,2.0,3.0,Least Important,More than 5 miles,Do Not Recall Ads,Male,No Children at Home,50 - 59,15000.0,4.0,5.0,3.0,4.0,3.0,4.666666666666667,2.0,5.0
404,405.0,1.0,1.0,1.0,Santa Fe Grill,4.0,3.0,3.0,6.0,3.0,3.0,2.0,6.0,4.0,6.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,Somewhat Infrequently,Least Important,Most Important,3.0,2.0,More than 5 miles,Do Not Recall Ads,Female,No Children at Home,50 - 59,80000.0,4.0,6.0,2.6666666666666665,3.0,3.6666666666666665,3.6666666666666665,2.0,3.5
