uid,company_v,poverq,soverq,pq,satis,repur,recomm,Q19,VN_1009_Q20A,VN_1009_TP01,VN_1009_TP02,VN_1009_TP03,VN_1009_TP04,VN_1009_TP05,VN_1009_TP06,VN_1009_TP07,VN_1009_TP08,VN_1009_TP09,VN_1009_TP10,VN_1009_TP11,VN_1009_TP12,VN_1009_TP13,VN_1009_TP14,VN_1009_TP15,VN_1009_TP16,VN_1009_TP17,VN_1009_TP18,VN_1009_TP19,VN_1009_TP20,VN_1009_TP21,VN_1009_TP21_6specify,VN_1009_TP24_1,VN_1009_TP24_2,VN_1009_TP22,VN_1009_TP23,Q9C_P,Q9D,VN_1009_TP25A,age,race,work,pincome,income,educat,childsupp,marital,gender,house,DOI
4950,TAOBAO/TMALL,8,7,7,8,7,7,0,8,9,7,7,8,9,7,8,9,9,8,7,6,9,8,6,8,7,8,7,1,3, ,1,1,8,6,1,300,1,32,1,1,2,7,7,99,1,1,4,4/14/2018
4951,LAZADA,9,7,8,8,8,7,0,8,8,9,6,8,9,10,8,8,9,9,9,9,9,6,97,7,9,8,8,2,2, ,1,2,7, ,1,60,3,53,1,1,4,6,7,3,2,2,4,4/14/2018
4953,AMAZON,9,10,9,10,9,9,1,10,10,10,8,8,9,10,10,10,7,7,10,10,7,7,97,7,8,9,8,2,6,Amazon Pay,1,1,7,7,1,650,3,47,1,1,5,7,5,5,2,1,4,4/14/2018
4954,AMAZON,7,7,10,8,9,7,1,8,8,7,7,7,7,8,8,6,97,9,7,7,8,9,97,10,10,9,8,1,1, ,1,1,7,10,1,280,3,32,1,1,5,6,8,4,2,2,4,4/14/2018
4955,CAROUSELL,7,9,7,7,7,6,0,7,7,9,8,8,8,10,7,10,6,6,10,9,8,9,6,7,8,9,7,2,5, ,2,1, ,6,3,20,3,35,1,1,4,6,8,99,1,1,3,04/06/2018
4958,EBAY,10,8,9,10,8,9,1,10,10,10,10,10,8,10,8,8,9,10,10,9,9,9,8,9,9,7,97,2,1, ,1,2,9, ,4,250,3,47,5,1,6,8,8,3,2,2,3,04/06/2018
4963,EBAY,6,7,7,8,8,8,1,8,7,9,8,8,8,7,9,7,9,8,9,8,7,9,8,8,6,8,8,3,6,Debit Card,1,2,9, ,1,100,3,31,2,1,3,5,8,99,1,1,3,04/08/2018
4964,EBAY,8,7,8,8,8,8,0,7,8,9,9,9,7,6,8,8,7,7,9,8,7,8,6,9,9,7,7,1,2, ,1,1,9,8,2,50,3,49,1,1,4,4,8,99,1,2,3,04/08/2018
4966,QOO10,6,8,7,7,7,7,0,8,9,7,8,8,9,9,9,8,9,9,7,7,9,6,7,9,9,8,9,2,1, ,1,1,8,7,1,350,3,35,2,1,5,5,8,2,2,1,3,04/08/2018
4969,ZALORA,4,3,3,4,5,4,0,3,7,7,6,7,6,3,5,5,3,4,4,6,7,7,6,6,7,6,6,1,1, ,1,2,7, ,1,100,3,31,1,1,4,4,9,1,2,1,3,04/08/2018
4975,CAROUSELL,9,9,9,8,7,8,1,9,8,6,8,7,8,10,6,6,7,8,9,10,6,7,97,7,10,7,97,2,6,Bank Transfer,1,1,7,8,1,200,2,49,1,1,6,7,8,3,2,2,4,03/06/2018
4976,AMAZON,8,9,9,9,9,8,0,9,7,8,7,9,8,9,7,9,8,10,7,7,8,8,9,7,9,7,9,2,1, ,1,1,7,8,1,150,3,39,1,3, ,5,8,3,2,2,4,03/06/2018
4977,AMAZON,8,7,8,8,9,8,1,8,8,7,9,9,8,6,8,7,7,9,8,8,6,7,8,9,9,7,8,1,6,Amazon Pay,1,1,8,9,5,100,3,31,1,1,98,98,8,2,2,2,4,03/06/2018
4980,AMAZON,6,8,8,6,7,6,0,6,8,6,7,7,7,8,6,6,7,7,7,6,6,6,97,8,8,7,97,1,1, ,1,2,6, ,2,300,3,29,1,1,2,7,7,99,1,2,5,3/26/2018
4984,EBAY,8,8,8,8,8,9,0,8,10,9,9,9,6,7,8,7,97,7,7,8,6,10,9,8,8,9,9,2,1, ,1,1,8,8,3,60,3,40,3,1,6,8,8,3,2,1,5,3/26/2018
4987,ZALORA,8,8,7,8,9,9,1,9,8,10,8,10,8,7,8,8,97,8,9,9,8,9,7,10,10,7,7,2,5, ,1,1,6,7,3,120,2,39,1,1,6,7,9,2,2,1,5,3/26/2018
4991,EBAY,8,9,8,9,9,8,0,8,7,7,7,8,7,9,7,8,7,7,9,9,7,9,7,8,9,8,8,1,2, ,1,1,10,10,1,100,1,30,1,1,5,8,8,99,1,1,5,3/27/2018
4996,TAOBAO/TMALL,8,9,9,8,6,6,0,7,8,9,6,8,9,7,6,8,7,10,8,9,9,9,7,8,8,7,6,1,3, ,1,2,7, ,2,80,2,33,1,3, ,7,5,3,2,2,5,3/28/2018
5000,EBAY,9,9,8,9,8,9,1,8,9,7,9,8,8,9,10,10,8,9,7,8,8,9,9,10,7,10,8,2,1, ,1,1,7,7,1,170,2,31,1,1,4,9,8,99,1,1,5,3/28/2018
5002,TAOBAO/TMALL,8,10,9,9,9,10,0,9,8,9,8,9,7,9,7,7,9,9,9,8,10,8,8,10,8,9,10,1,3, ,1,2,7, ,2,300,2,35,1,1,4,8,7,99,1,1,5,3/28/2018
5004,LAZADA,6,6,9,8,9,9,0,9,8,6,6,7,6,9,7,8,7,6,6,8,6,8,9,6,8,10,9,2,1, ,1,1,10,10,2,190,1,56,1,1,6,9,9,2,2,2,5,03/03/2018
5007,CAROUSELL,8,8,8,8,8,9,0,8,7,6,8,6,9,10,7,10,7,8,8,6,9,10,7,7,6,8,8,2,6,Fund Transfer,1,1,8,8,3,150,3,28,1,1,3,8,8,99,1,2,5,03/03/2018
5009,SSENSE,8,7,6,6,6,6,0,7,8,6,6,8,7,8,8,8,7,8,8,7,8,8,6,6,8,6,97,2,2, ,1,1,8,8,2,350,2,32,1,1,4,9,9,3,2,2,5,03/03/2018
5012,ZALORA,7,7,7,8,9,8,0,9,8,9,8,9,7,9,9,10,9,8,8,7,8,10,9,7,7,10,9,2,2, ,1,1,8,10,1,600,2,49,1,1,6,8,7,4,2,1,5,3/31/2018
5017,AMAZON,4,4,4,4,3,2,0,4,7,7,4,5,3,4,3,7,6,6,8,6,6,8,97,3,6,7,97,2,6,Amazon Pay,1,2,7, ,1,200,2,37,1,3, ,97,5,3,2,2,5,3/31/2018
5020,FAVE,8,7,8,9,9,7,0,9,8,10,10,9,9,8,9,9,97,8,9,10,8,8,97,8,8,8,97,2,2, ,1,2,10, ,1,300,2,64,1,2,1,8,9,1,2,1,5,3/26/2018
5022,QOO10,9,7,8,8,7,8,0,8,9,8,9,9,6,8,7,6,8,10,9,8,10,8,97,7,8,8,97,1,4, ,1,2,9, ,2,70,1,32,1,1,4,8,8,2,2,2,5,3/26/2018
5033,LAZADA,6,7,7,7,7,5,0,8,9,10,8,8,8,8,7,7,7,8,8,7,8,8,7,8,7,8,7,2,5, ,1,2,8, ,1,750,2,64,1,1,6,9,7,1,2,1,5,3/27/2018
5038,QOO10,10,9,9,9,9,7,1,8,10,10,9,7,9,8,7,10,9,7,7,9,7,8,9,8,8,9,7,1,6,Bank Transfer,2,1, ,8,1,200,1,24,1,5, ,9,5,99,1,1,5,3/28/2018
5041,CAROUSELL,8,7,8,7,7,8,0,8,7,6,9,8,8,10,6,9,7,6,7,6,8,9,7,6,9,9,8,1,5, ,1,1,7,7,2,90,1,39,1,1,4,8,8,2,2,2,5,3/28/2018
5046,FAVE,9,8,8,8,8,7,0,9,7,9,8,9,8,7,7,9,9,8,9,8,9,7,10,8,8,9,97,2,2, ,1,2,8, ,4,350,3,42,1,1,5,8,8,4,2,2,5,3/29/2018
5050,CAROUSELL,10,8,9,8,8,7,0,8,8,6,8,7,8,10,6,9,8,6,7,6,8,8,97,8,10,9,97,1,5, ,1,1,10,7,1,200,2,35,1,1,6,8,9,2,2,1,5,3/29/2018
5060,ASOS,9,9,8,9,7,9,0,8,9,7,9,8,7,9,8,8,8,7,7,7,9,8,9,9,7,8,9,1,6,Applepay,1,1,9,8,2,100,3,33,1,1,5,9,8,2,2,2,5,3/27/2018
5061,QOO10,7,7,7,8,9,10,1,8,7,6,6,7,8,6,6,8,9,6,7,8,6,7,8,9,9,9,8,1,1, ,2,1, ,7,2,180,2,34,1,1,5,7,8,4,2,1,5,3/27/2018
5063,TAOBAO/TMALL,9,7,9,8,7,8,0,8,8,6,8,6,8,6,7,6,9,7,8,8,9,8,97,8,8,9,97,2,3, ,1,2,10, ,3,400,3,62,1,2,1,8,9,2,2,1,5,3/27/2018
5088,AMAZON,7,9,8,9,7,9,0,9,10,10,7,9,8,8,9,9,7,8,10,9,7,9,9,8,9,9,8,2,1, ,1,2,8, ,4,130,2,47,1,1,8,9,9,4,2,2,5,3/30/2018
5089,AMAZON,9,9,9,9,8,7,0,9,7,7,8,7,7,9,8,7,8,7,8,9,9,97,97,8,9,9,8,2,1, ,1,2,7, ,3,70,3,34,1,1,4,8,8,99,1,1,5,3/30/2018
5090,FAVE,7,6,7,7,6,7,0,7,10,9,10,8,8,6,7,6,7,6,8,8,7,97,8,9,8,6,7,1,1, ,1,2,7, ,1,120,1,43,1,1,5,9,8,3,2,2,5,3/30/2018
5095,CAROUSELL,6,8,7,7,7,8,0,7,9,7,8,7,7,7,8,7,97,8,9,8,9,8,97,9,7,8,97,3,5, ,1,1,8,8,3,60,2,41,5,1,6,7,8,3,2,1,5,3/31/2018
5100,CAROUSELL,10,9,9,9,8,9,1,8,7,8,8,8,10,8,9,9,9,7,8,7,10,9,7,9,9,8,8,2,2, ,1,1,9,7,2,310,3,33,1,1,4,7,8,3,2,1,5,3/26/2018
5106,EBAY,9,7,9,9,7,9,0,8,9,8,8,10,8,9,9,10,8,8,8,9,9,8,97,9,10,8,97,2,1, ,1,2,9, ,3,250,3,39,1,1,5,8,9,3,2,2,5,3/26/2018
5113,AMAZON,6,8,7,7,7,7,0,8,7,9,6,8,6,8,8,7,97,6,7,8,6,8,7,9,8,6,7,2,1, ,1,2,6, ,4,85,2,28,3,1,2,7,7,99,1,1,5,3/27/2018
5117,ZALORA,9,8,9,9,7,7,1,9,7,8,10,8,8,10,7,9,8,7,7,8,9,9,8,9,9,8,9,2,1, ,2,1, ,8,4,300,3,44,2,1,7,7,9,2,2,1,5,3/28/2018
5120,FAVE,8,9,10,9,9,7,0,9,8,10,10,9,8,9,10,10,97,9,9,8,10,97,97,9,9,9,9,2,1, ,2,1, ,10,3,100,1,31,1,1,5,7,8,1,2,1,5,3/28/2018
5125,ZALORA,6,7,8,7,7,8,0,8,8,9,7,8,8,6,8,7,9,8,7,8,8,8,9,8,9,7,7,2,5, ,1,1,6,8,1,130,3,30,1,1,3,8,8,99,1,1,5,3/29/2018
5135,QOO10,7,7,7,8,8,7,1,8,8,7,6,7,7,6,6,8,6,7,7,9,7,9,6,8,9,9,8,3,1, ,2,1, ,8,1,120,2,35,1,1,5,8,8,3,2,1,5,3/31/2018
5141,EBAY,2,4,4,3,5,5,0,4,6,8,3,4,7,7,4,5,8,2,3,7,6,8,97,8,6,6,8,2,1, ,1,1,6,6,1,150,2,42,1,1,9,9,9,2,2,1,5,3/27/2018
5147,ZALORA,9,9,9,8,7,8,0,8,8,7,6,7,8,6,7,7,9,7,6,7,8,6,7,7,9,6,8,1,5, ,1,2,6, ,1,90,1,32,1,1,4,9,8,99,1,1,5,3/27/2018
5175,CAROUSELL,9,7,8,8,7,7,1,8,8,7,7,9,8,9,7,7,97,9,9,8,10,7,7,8,7,7,7,3,5, ,1,1,6,8,2,200,1,34,1,6, ,97,8,99,1,1,5,3/31/2018
5176,QOO10,8,7,6,7,7,7,0,7,9,7,8,8,7,7,8,7,97,7,10,10,9,9,8,9,10,8,97,1,2, ,1,1,6,7,2,50,3,27,1,1,2,7,7,99,1,2,5,3/31/2018
5182,EBAY,7,8,7,7,6,6,0,7,8,6,7,6,8,7,6,6,6,8,8,8,7,7,97,8,8,7,97,2,1, ,1,1,6,6,1,400,2,58,1,3, ,97,5,1,2,2,5,04/01/2018
5188,ALIEXPRESS,9,7,7,7,8,7,0,8,10,8,8,8,7,10,8,8,6,7,9,6,9,8,7,7,6,6,7,2,1, ,1,2,8, ,1,600,2,55,1,3, ,8,8,4,2,2,5,04/01/2018
5192,DRESSABELLE,7,7,9,9,9,10,1,10,8,9,8,10,9,10,10,8,8,9,10,9,8,10,8,9,9,8,10,2,6,Fund Transfer,1,2,9, ,3,230,2,39,2,1,5,8,8,4,2,2,5,04/01/2018
5195,ZALORA,8,7,9,8,7,7,0,8,8,7,7,9,9,9,8,10,97,6,8,8,8,8,97,8,9,8,97,2,1, ,1,2,7, ,1,170,1,49,1,1,6,7,6,4,2,1,5,04/01/2018
5198,FAVE,6,7,8,8,7,8,0,7,9,7,9,8,8,10,6,9,9,8,8,9,7,6,8,9,8,9,8,2,1, ,1,2,8, ,4,100,3,31,1,1,4,9,9,1,2,2,5,04/01/2018
5199,FAVE,8,8,8,7,7,9,0,8,8,6,7,6,8,6,9,7,8,6,7,7,8,7,8,9,9,7,97,1,2, ,1,1,6,6,3,140,3,35,1,1,5,8,8,99,1,2,5,04/01/2018
5203,EBAY,7,7,8,7,9,8,0,8,6,8,8,9,7,10,8,8,97,8,7,6,8,7,6,9,9,7,8,1,1, ,2,2, , ,3,150,1,30,1,1,3,9,8,99,1,2,5,04/01/2018
5217,NET-A-PORTER,6,8,8,8,8,9,0,9,9,10,8,10,10,7,8,9,8,8,8,9,8,9,97,10,9,8,97,1,1, ,1,2,8, ,3,250,2,34,1,3, ,8,9,3,2,2,5,03/09/2018
5218,TAOBAO/TMALL,6,7,7,8,7,9,0,9,6,8,8,7,6,8,9,7,7,10,10,10,9,10,8,9,8,7,8,3,3, ,2,2, , ,4,200,3,38,1,1,4,7,8,99,1,1,5,03/09/2018
5219,QOO10,9,7,9,9,10,9,1,9,9,8,9,9,8,10,10,8,10,9,9,8,10,10,10,9,10,9,9,1,3, ,1,1,7,9,1,600,3,48,1,3, ,8,7,3,2,2,5,03/09/2018
5220,ZALORA,8,7,8,8,7,9,1,7,7,8,9,8,8,8,8,7,9,9,9,8,9,9,97,7,9,9,97,1,1, ,1,2,9, ,2,45,2,30,1,1,3,7,8,2,2,2,5,3/19/2018
5224,CAROUSELL,9,8,7,9,9,8,0,9,8,8,7,8,10,9,9,9,10,9,9,10,8,97,97,9,10,8,97,1,5, ,1,1,7,8,1,500,3,27,1,1,3,8,8,99,1,1,5,3/19/2018
5229,CAROUSELL,8,7,8,8,8,7,0,9,8,7,9,9,7,6,8,8,7,7,6,9,8,9,97,8,10,9,97,2,5, ,1,1,9,9,5,450,3,36,1,1,6,8,9,2,2,1,5,3/20/2018
5252,FAVE,8,9,10,9,8,9,1,9,9,10,9,8,8,10,10,10,8,8,8,7,9,9,97,10,10,9,9,2,2, ,1,1,9,9,2,80,2,59,1,1,7,8,9,1,2,1,5,3/23/2018
5262,QOO10,8,7,8,7,6,7,0,7,8,9,8,9,7,9,7,8,8,10,9,9,10,7,6,8,9,6,7,1,1, ,1,1,7,7,2,50,3,31,1,3, ,9,8,3,2,2,5,3/25/2018
5265,TAOBAO/TMALL,8,6,6,6,7,7,0,7,6,7,6,6,8,7,8,7,8,7,8,8,8,6,8,6,8,6,97,1,1, ,1,1,7,7,3,120,3,46,1,1,5,8,7,4,2,2,5,3/25/2018
5281,CAROUSELL,6,9,6,8,7,8,0,7,9,7,8,8,8,6,8,7,9,9,8,10,8,8,9,8,7,8,9,1,2, ,1,1,7,7,8,300,3,34,1,1,4,8,7,3,2,2,5,3/20/2018
5287,ZALORA,8,7,8,7,7,5,0,7,8,9,7,9,6,6,8,7,6,6,8,7,8,8,7,8,8,8,97,2,1, ,1,2,8, ,2,90,2,26,1,1,3,9,8,99,1,2,5,3/21/2018
5304,CAROUSELL,8,7,9,7,6,8,0,8,7,6,8,6,8,6,7,9,9,8,7,6,6,7,97,8,10,9,7,1,2, ,1,1,6,7,5,85,3,31,1,1,5,8,8,1,2,2,5,3/25/2018
5310,QOO10,8,8,8,8,7,8,0,8,8,6,6,8,7,8,6,8,8,8,9,9,8,8,7,8,8,6,97,2,1, ,1,1,8,7,3,120,1,29,1,1,3,8,8,99,1,2,5,3/20/2018
5318,CAROUSELL,8,8,8,8,9,8,1,8,8,8,6,7,6,9,8,10,8,9,6,6,6,7,9,9,8,7,9,1,2, ,1,1,7,10,1,150,2,36,1,1,4,97,9,99,1,1,5,3/21/2018
5322,ZALORA,9,7,7,7,7,8,0,7,7,6,8,6,6,9,7,8,9,9,9,10,8,7,9,9,8,8,7,2,5, ,1,2,7, ,1,250,1,31,1,1,3,8,8,99,1,1,5,3/21/2018
5323,CAROUSELL,9,9,7,9,9,8,0,8,8,10,7,8,8,9,10,7,9,7,9,8,9,8,7,8,8,8,9,1,5, ,1,1,10,9,1,600,1,36,1,1,4,8,7,1,2,1,5,3/21/2018
5331,FAVE,7,6,7,6,6,6,0,7,8,6,7,8,8,7,8,8,8,7,8,6,7,6,97,7,8,6,6,2,6,Debit Card,1,1,7,6,1,20,3,18,1,5, ,97,4,99,1,2,5,3/22/2018
5335,AMAZON,7,8,7,8,7,8,0,9,8,7,8,9,8,6,10,10,10,6,9,8,7,7,7,9,7,97,9,1,1, ,1,2,8, ,4,250,2,26,1,1,2,7,8,99,1,1,5,3/25/2018
5342,EBAY,8,7,8,7,7,9,0,8,8,6,7,7,9,9,8,10,6,7,7,8,6,8,97,7,6,6,97,2,2, ,1,1,8,6,2,350,2,46,2,1,7,8,9,4,2,1,5,3/23/2018
5343,ZALORA,8,7,9,8,7,9,0,8,6,8,8,6,8,6,6,8,97,7,7,7,8,8,97,7,8,8,7,2,1, ,1,2,10, ,1,150,2,38,3,1,5,8,9,3,2,2,5,3/23/2018
5348,ZALORA,8,7,6,8,7,7,0,8,7,8,8,8,8,6,6,7,7,7,10,9,9,6,8,7,8,6,7,2,1, ,1,1,9,9,2,75,2,41,1,1,5,9,9,3,2,2,5,03/10/2018
5357,CAROUSELL,6,8,8,8,8,8,1,8,8,7,7,6,7,8,8,6,7,7,8,9,6,7,97,8,8,7,8,3,5, ,1,1,10,9,3,55,2,49,1,1,7,9,8,3,2,1,5,3/19/2018
5359,ZALORA,9,7,7,7,9,8,0,8,8,7,7,8,8,10,9,9,10,8,9,9,7,7,7,8,7,9,97,2,2, ,1,1,8,8,3,250,3,35,1,1,4,9,8,2,2,2,5,3/19/2018
5364,SSENSE,8,10,10,10,8,9,1,10,10,10,9,10,9,10,7,10,8,7,8,10,7,9,8,8,9,7,8,2,2, ,2,1, ,7,1,390,2,29,1,1,4,9,8,99,1,1,5,3/20/2018
5365,QOO10,7,9,9,7,7,9,0,8,7,7,6,7,8,7,7,9,97,8,9,9,7,8,7,6,6,8,6,2,1, ,1,1,6,8,2,450,3,49,2,1,6,9,8,3,2,2,5,3/20/2018
5367,CAROUSELL,9,7,7,7,8,7,0,7,6,6,8,6,8,7,7,9,97,7,6,8,7,7,7,8,9,8,97,2,6,Fund Transfer,1,1,7,8,4,150,3,31,1,1,4,7,8,1,2,1,5,3/20/2018
5373,TAOBAO/TMALL,7,6,6,6,6,6,0,6,7,8,8,8,8,6,6,6,6,6,7,8,6,8,8,7,8,7,97,2,1, ,2,2, , ,1,80,1,39,1,3, ,8,7,2,2,2,5,3/22/2018
5379,ZALORA,7,9,7,7,8,9,0,8,6,7,8,6,7,10,8,8,8,7,8,8,9,7,97,8,6,8,97,2,1, ,2,2, , ,6,30,2,40,1,1,5,7,9,2,2,1,5,3/22/2018
5384,ZALORA,6,6,8,7,7,8,0,8,8,7,7,8,8,10,9,9,97,7,7,7,7,8,7,7,8,8,97,2,1, ,1,1,8,7,5,160,3,38,1,1,4,8,8,3,2,2,5,3/25/2018
5387,QOO10,7,9,7,8,7,8,0,7,8,7,7,8,8,9,8,7,8,6,7,8,6,7,97,8,6,8,97,2,1, ,2,2, , ,3,180,2,55,1,1,6,8,8,3,2,2,5,3/25/2018
5389,QOO10,6,8,8,7,6,7,0,7,9,7,8,7,8,9,7,9,7,7,8,7,9,6,8,9,10,8,7,2,1, ,2,1, ,6,1,550,2,44,1,1,8,8,9,2,2,1,5,3/26/2018
5394,FAVE,10,9,9,8,8,7,0,8,7,9,9,8,7,8,7,7,7,7,7,8,7,8,8,9,9,7,7,1,2, ,2,1, ,8,5,70,3,32,1,1,4,8,8,99,1,2,5,3/26/2018
5396,TAOBAO/TMALL,9,9,7,9,8,7,0,9,7,9,7,8,8,7,8,9,97,7,8,8,10,8,97,9,9,9,97,2,1, ,1,2,9, ,3,100,1,59,1,1,7,8,8,2,2,1,5,03/11/2018
5402,ZALORA,10,9,9,9,8,8,1,9,9,7,8,9,9,10,8,8,7,7,9,8,9,10,8,10,8,7,8,2,2, ,1,1,9,10,4,110,3,34,1,1,4,7,8,3,2,1,5,03/11/2018
5409,ZALORA,7,8,7,8,8,7,0,9,8,9,8,9,7,8,10,8,97,9,9,10,8,7,97,7,7,7,9,2,5, ,2,2, , ,4,85,2,25,1,1,3,8,8,99,1,1,5,03/06/2018
5412,AMAZON,9,8,7,9,9,8,0,9,9,7,8,7,7,8,9,9,9,7,10,9,8,7,9,8,10,10,9,1,1, ,1,2,8, ,4,150,2,43,1,1,7,7,9,3,2,1,5,03/08/2018
5421,CAROUSELL,8,8,7,7,7,7,0,8,8,9,7,9,7,9,6,7,8,9,7,9,8,8,8,9,9,7,7,2,2, ,1,1,9,6,2,100,1,43,1,3, ,7,5,3,2,2,5,03/09/2018
5428,FAVE,8,7,10,8,8,7,1,8,8,9,7,8,6,9,8,10,8,8,6,7,7,9,8,10,7,8,7,3,1, ,1,2,8, ,2,150,2,47,1,1,6,7,8,3,2,2,5,03/12/2018
5433,REEBONZ,8,8,9,9,9,8,0,8,8,9,9,9,8,8,10,10,10,10,10,9,8,10,97,9,9,10,8,1,6,Bank Transfer,1,2,9, ,1,800,3,25,1,1,2,97,7,99,1,2,5,03/12/2018
5444,FAVE,8,7,7,7,7,7,0,7,9,8,8,7,7,10,8,10,7,8,7,8,7,8,97,8,10,6,97,3,1, ,2,1, ,7,1,360,2,41,1,1,6,8,9,2,2,1,5,3/15/2018
5445,QOO10,10,8,9,9,8,7,1,9,10,9,9,9,9,9,8,10,8,9,8,9,9,9,9,9,10,8,8,2,1, ,1,1,8,9,1,400,2,62,3,2,1,9,8,1,2,2,5,3/15/2018
5446,AMAZON,8,7,8,8,7,6,0,8,7,8,9,9,9,8,8,7,8,10,10,8,7,8,97,9,9,6,97,2,1, ,1,2,8, ,8,120,3,31,1,1,2,7,8,99,1,1,5,3/15/2018
5451,SHOPBOP,7,9,9,7,8,7,0,7,7,9,8,8,6,8,8,6,7,8,7,7,8,7,7,9,7,9,97,2,1, ,1,2,9, ,2,100,1,35,1,3, ,7,6,3,2,2,5,3/15/2018
5454,CAROUSELL,6,7,8,8,8,9,1,9,8,6,7,6,10,7,7,10,6,10,10,10,8,6,97,8,10,8,97,2,5, ,1,1,8,8,1,200,3,42,1,3, ,9,7,2,2,2,5,3/17/2018
5456,ZALORA,7,7,7,7,7,9,0,8,8,6,7,7,7,6,8,8,8,7,8,7,6,8,97,8,9,8,7,3,1, ,1,1,6,7,2,400,2,39,1,1,6,8,8,3,2,1,5,3/17/2018
5459,CAROUSELL,7,9,10,9,8,7,1,8,8,9,9,8,9,8,8,9,8,8,9,8,9,8,9,9,10,10,9,2,5, ,2,1, ,8,2,150,2,49,1,1,5,9,7,4,2,2,5,3/17/2018
5466,QOO10,6,6,8,8,7,7,1,8,9,7,7,8,7,9,7,8,7,8,9,7,9,8,97,8,7,6,8,3,2, ,2,2, , ,1,800,2,29,1,1,4,9,8,99,1,1,5,3/18/2018
5467,ZALORA,8,9,8,7,8,9,0,8,6,8,8,7,9,9,8,10,7,8,6,7,8,6,7,9,8,9,7,1,5, ,1,2,8, ,1,500,1,32,1,1,4,8,8,3,2,1,5,3/18/2018
5478,QOO10,8,9,9,9,8,8,0,10,9,8,8,7,7,10,8,10,9,9,9,8,7,9,97,7,8,9,97,3,6,Debit Card,1,1,10,8,1,200,2,43,1,1,7,8,8,3,2,1,5,3/14/2018
5483,FAVE,10,8,10,9,9,8,0,8,9,8,10,9,9,10,8,10,9,9,9,10,8,8,97,8,9,8,10,2,2, ,1,2,10, ,2,50,3,44,4,1,6,9,9,3,2,2,5,3/14/2018
5484,EBAY,7,7,8,7,8,7,0,8,9,7,9,8,8,8,9,7,10,9,8,8,7,8,7,9,9,6,7,2,1, ,1,2,7, ,1,90,2,47,1,3, ,7,7,4,2,2,5,3/16/2018
5487,FAVE,7,7,7,8,7,8,0,8,7,9,8,9,8,7,8,7,7,8,7,7,6,8,97,7,7,9,6,2,2, ,1,2,7, ,1,75,2,44,2,1,5,9,9,3,2,2,5,3/16/2018
5489,QOO10,9,10,9,10,7,8,0,9,10,10,8,8,8,10,8,10,10,10,8,8,10,10,97,10,8,8,97,2,1, ,1,1,9,6,6,140,3,47,1,3, ,9,8,4,2,2,5,3/16/2018
5495,TAOBAO/TMALL,8,9,8,9,8,7,1,9,8,10,9,9,9,10,9,8,8,9,8,9,9,9,10,8,9,8,10,1,1, ,1,2,10, ,1,2000,3,57,1,1,5,8,7,1,2,2,5,3/17/2018
5496,ZALORA,8,7,10,8,6,7,1,8,7,8,6,8,8,7,9,9,7,7,6,8,7,6,8,8,9,8,10,2,1, ,1,2,6, ,1,1500,2,49,5,1,5,9,7,4,2,2,5,3/17/2018
5498,REDMART,6,7,6,7,9,8,1,7,8,7,7,7,8,7,8,10,9,7,9,9,7,9,7,8,7,7,8,3,2, ,1,2,8, ,1,220,3,53,1,3, ,8,7,3,2,2,5,3/17/2018
5499,HONESTBEE,6,8,9,8,8,7,1,8,8,6,7,6,6,8,7,9,8,7,6,7,8,8,7,9,9,8,9,2,1, ,2,2, , ,5,250,2,37,1,1,5,97,9,99,1,1,5,3/17/2018
5501,CAROUSELL,9,7,9,7,7,5,0,7,8,6,8,7,9,10,8,10,8,7,9,9,6,7,8,8,7,8,7,1,5, ,1,1,9,8,1,80,3,33,1,1,5,9,8,99,1,2,5,3/18/2018
5503,EBAY,10,9,8,9,9,7,0,9,9,7,9,9,9,7,10,7,97,10,7,7,10,9,97,9,7,9,8,2,1, ,1,1,7,7,4,120,2,49,1,1,8,8,9,3,2,1,5,3/18/2018
5504,CAROUSELL,7,9,8,8,8,9,0,9,9,9,7,8,9,7,7,8,8,8,6,9,6,9,8,8,10,7,97,1,5, ,1,1,8,9,2,300,2,47,1,1,5,9,9,3,2,2,5,3/18/2018
5509,TAOBAO/TMALL,9,7,7,9,9,8,0,9,10,8,10,8,7,10,8,7,9,9,7,8,7,9,8,9,9,10,8,2,6,Debit Card,1,1,8,7,1,450,2,60,1,3, ,7,9,1,2,2,5,3/14/2018
5512,ALIEXPRESS,9,7,8,8,9,8,1,9,8,8,7,9,8,9,8,7,7,9,8,8,9,8,9,6,7,8,9,1,6,Fund Transfer,1,2,9, ,4,130,2,26,1,1,1,7,7,99,1,1,5,3/14/2018
5514,EZBUY,7,8,9,9,8,9,1,9,8,10,10,9,9,9,10,8,8,8,8,8,9,9,8,9,9,8,8,2,6,Bank Transfer,2,2, , ,3,90,3,59,1,1,6,7,7,1,2,1,5,3/14/2018
5515,FAVE,7,9,9,9,8,7,0,9,8,9,7,9,9,7,8,8,8,7,10,9,9,8,7,10,7,8,9,1,1, ,1,2,9, ,5,120,2,34,1,1,4,8,8,99,1,2,5,3/14/2018
5518,CAROUSELL,9,7,9,9,9,8,0,9,9,10,8,9,8,10,8,10,10,10,9,8,9,9,97,8,9,9,8,1,5, ,1,1,8,8,3,80,3,25,1,1,2,97,7,99,1,2,5,3/15/2018
