,ID,Company,Prod_Quality,Service_Quality,Price_Value,Satisfaction,Repurchase,Recommend,Recommend_Site,Satisfaction_With,Variety_Prods,Variety_Prods_Needs,Ease_Navigation,Ease_Prods_Needs,Availability_Prods,Discounts,Info_Prods,Ease_Comparing,Ease_Special_Needs,Ease_Cart,Ease_Check_Out,Security,Delivery,Delivery_Range,Order_Tracking,Delivery_Time,Fidelity_Prods,Feedback,Return_Policies,Channel_Pref,Pay_Pref,Pay_Pref_Other,Read_Reviews,Interacted_Seller,Satisfaction_Reviews,Satisfaction_Channels_Seller,No_Purchases_6m,Amount_Spent_3m,Shop_Behavior,Age,Race,Employment,Income_Personal,Income_House,Ed,No_Children,Marital,Gender,House_Type,Date_Interview
1313,4826,TAOBAO/TMALL,6,8,8,7,7,7,0,8,8,7,7,9,8,9,8,7,9,7,8,8,7,8,8,7,8,8,7,2,1, ,1,1,8,7,1,30,2,23,1,1,2,3,7,99,1,2,2,2/28/2018
1314,4827,ZALORA,7,9,8,8,6,7,1,8,7,8,6,8,8,6,7,7,7,7,6,7,8,6,6,6,9,7,6,1,1, ,1,2,7, ,1,50,2,29,2,1,2,7,8,99,1,2,2,2/28/2018
1315,4829,AMAZON,9,7,7,8,8,8,0,8,7,9,7,8,7,7,6,6,8,9,9,10,8,8,7,7,9,7,97,3,1, ,2,2, , ,1,200,1,40,1,1,5,6,6,3,2,2,2,2/28/2018
1316,4831,EBAY,8,9,6,7,7,6,0,7,7,9,7,8,7,7,9,10,7,6,6,8,6,7,7,8,7,8,7,2,1, ,1,1,9,7,3,15,2,20,1,5, ,97,5,99,1,2,2,2/28/2018
1317,4837,LAZADA,4,4,3,4,4,3,0,4,6,6,7,6,6,7,5,6,97,7,6,6,7,7,6,6,4,4,5,2,2, ,2,2, , ,1,80,3,31,2,1,3,4,6,99,1,1,2,03/01/2018
1318,4840,QOO10,5,4,5,5,5,5,0,4,6,8,5,4,4,6,6,4,8,7,8,8,7,6,8,6,3,2,7,2,3, ,1,2,6, ,1,100,1,27,1,1,3,4,7,99,1,1,2,03/01/2018
1319,4848,TAOBAO/TMALL,5,4,2,4,4,3,0,4,7,6,7,7,7,5,4,4,5,6,6,7,7,6,7,7,3,5,3,2,3, ,1,2,7, ,1,100,3,35,1,1,2,2,6,3,2,1,2,03/02/2018
1320,4850,TAOBAO/TMALL,6,7,8,8,7,7,1,8,7,9,9,8,9,8,8,9,9,7,8,7,9,6,9,7,8,7,7,2,3, ,2,2, , ,1,20,2,26,1,1,2,5,7,99,1,1,2,03/02/2018
1321,4854,ASOS,4,4,3,4,2,5,0,4,4,2,6,8,6,6,6,7,6,7,8,6,6,6,97,6,6,7,97,1,6,Bank Transfer,1,2,7, ,2,250,3,28,2,1,2,4,7,99,1,1,2,03/03/2018
1322,4855,QOO10,5,5,2,3,3,5,0,3,7,8,4,3,4,6,7,4,5,8,6,6,8,5,5,8,6,7,97,1,1, ,1,2,8, ,1,60,3,29,1,1,3,5,7,99,1,1,2,03/03/2018
1323,4859,ZALORA,6,7,8,7,8,7,0,7,8,9,7,9,8,8,7,8,7,8,9,9,8,7,7,8,8,7,7,2,2, ,1,2,7, ,3,120,2,36,1,1,4,6,8,99,1,1,2,03/03/2018
1324,4860,EBAY,8,7,8,8,8,8,0,8,8,7,8,7,8,10,9,9,7,7,9,8,8,7,8,7,8,7,8,1,2, ,1,1,9,8,2,300,2,43,5,1,7,7,8,2,2,1,3,03/03/2018
1325,4862,ALIEXPRESS,8,8,8,7,8,8,0,8,7,7,9,8,8,10,7,9,9,7,7,7,8,9,9,10,8,8,8,1,1, ,1,2,8, ,3,210,3,29,4,1,3,7,7,99,1,1,3,03/03/2018
1326,4866,FAVE,8,7,8,7,8,7,0,7,9,9,9,9,9,7,8,7,7,8,7,9,9,97,7,6,8,7,7,1,1, ,1,1,7,6,1,270,2,45,1,3, ,5,7,3,2,2,3,03/04/2018
1327,4881,AMAZON,9,7,7,9,9,10,1,10,7,8,7,9,8,10,7,9,9,8,8,9,7,10,97,7,8,9,97,1,1, ,1,1,7,8,1,500,2,28,5,1,4,7,8,99,1,1,4,03/05/2018
1328,4882,AMAZON,7,9,9,9,9,8,0,9,9,8,8,7,8,7,8,10,7,9,8,9,9,9,97,8,7,10,97,2,1, ,1,2,9, ,3,100,3,25,3,1,2,7,7,99,1,2,4,03/05/2018
1329,4883,EBAY,7,6,9,8,6,7,0,8,9,7,7,8,10,8,9,9,7,9,8,8,7,7,7,6,8,7,6,2,2, ,1,1,10,9,1,200,2,48,2,2,3,7,7,4,2,1,4,03/05/2018
1330,4885,CAROUSELL,7,7,8,7,7,8,0,8,7,8,9,7,7,9,7,8,8,7,6,7,7,8,7,9,8,7,97,1,2, ,1,1,7,7,5,20,3,19,1,5, ,5,4,99,1,1,4,03/05/2018
1331,4886,QOO10,8,6,7,7,8,7,0,7,10,9,9,9,8,7,8,6,97,8,7,9,7,7,7,7,8,7,97,2,3, ,1,1,9,8,2,75,2,47,1,1,6,6,8,3,2,1,4,03/05/2018
1332,4887,FAVE,8,9,9,7,6,6,0,6,8,9,7,9,6,6,7,8,6,7,8,8,7,6,7,7,8,7,7,1,1, ,1,2,8, ,3,50,3,27,3,1,4,8,8,99,1,2,4,03/05/2018
1333,4890,EBAY,6,7,7,8,7,8,1,8,8,8,9,10,7,9,9,9,9,8,7,7,8,8,9,7,7,7,97,3,1, ,1,2,8, ,2,110,1,35,1,1,5,6,8,3,2,2,3,04/02/2018
1334,4893,EBAY,8,8,7,8,8,9,0,8,8,7,7,6,7,9,8,8,97,8,8,8,7,10,9,8,9,9,97,2,2, ,1,1,7,9,2,50,2,39,1,1,6,6,8,3,2,1,3,04/02/2018
1335,4897,TAOBAO/TMALL,9,7,8,8,7,7,1,7,7,7,6,8,7,8,7,6,8,8,7,8,6,7,8,7,8,8,97,1,1, ,1,2,6, ,3,60,3,35,1,1,4,4,8,99,1,1,3,04/02/2018
1336,4898,TAOBAO/TMALL,7,6,6,6,7,7,0,7,8,6,8,6,6,6,6,8,7,8,8,7,8,7,6,8,8,7,97,3,6,Alipay,1,1,8,8,1,75,1,43,1,1,6,8,9,2,2,1,3,04/02/2018
1337,4899,ZALORA,8,6,6,6,6,6,0,7,8,7,8,7,7,8,8,6,7,8,8,7,7,8,6,6,8,6,6,1,1, ,1,2,8, ,1,180,3,23,1,5, ,2,6,99,1,1,3,04/03/2018
1338,4902,CAROUSELL,2,4,3,4,4,5,0,3,5,5,8,6,6,7,5,7,8,7,8,5,8,6,6,6,8,6,7,1,2, ,2,1, ,5,1,210,3,35,1,6, ,3,4,3,2,1,3,04/03/2018
1339,4908,AMAZON,8,9,9,9,9,10,1,10,9,7,8,9,8,10,9,9,8,7,9,8,7,9,97,10,10,9,97,2,1, ,1,1,7,7,2,400,2,48,2,1,4,6,8,3,2,2,3,04/04/2018
1340,4909,LAZADA,7,6,6,7,8,7,0,8,6,8,6,7,8,8,6,9,7,10,8,8,8,8,97,8,7,97,9,2,5, ,1,2,9, ,2,85,2,28,1,1,3,6,8,99,1,1,3,04/04/2018
1341,4914,REEBONZ,8,7,10,8,7,7,1,9,9,8,8,7,8,8,6,8,9,6,9,9,8,9,9,9,6,8,8,2,2, ,1,2,9, ,1,750,1,39,2,1,3,6,8,5,2,2,3,04/05/2018
1342,4915,TAOBAO/TMALL,7,8,8,8,7,7,0,8,7,7,8,8,8,8,7,9,7,7,10,10,9,7,8,8,7,7,97,2,3, ,1,2,6, ,5,30,2,23,1,5, ,2,5,99,1,1,3,04/05/2018
1343,4918,QOO10,7,9,8,7,7,7,0,7,10,9,10,9,8,7,7,6,8,6,7,7,6,6,97,8,8,7,97,1,1, ,1,1,9,7,1,320,2,43,5,3, ,5,8,2,2,2,3,04/05/2018
1344,4922,SSENSE,6,6,6,7,7,7,0,7,8,9,9,10,7,8,8,7,9,9,8,8,8,8,9,7,7,10,97,3,1, ,2,2, , ,2,290,2,27,1,1,4,97,8,99,1,2,3,04/05/2018
1345,4929,EBAY,6,7,8,7,7,7,0,8,7,9,9,8,10,7,8,9,97,10,8,9,9,8,7,9,9,8,7,1,1, ,2,2, , ,3,100,3,23,1,5, ,4,7,99,1,2,3,04/12/2018
1346,4931,QOO10,7,8,8,8,8,9,1,8,7,9,8,8,7,6,6,8,97,7,8,9,8,6,8,7,9,9,7,1,1, ,1,2,7, ,6,50,3,31,1,1,4,6,8,3,2,2,3,04/12/2018
1347,4934,TAOBAO/TMALL,7,9,9,9,8,8,0,9,10,10,8,9,8,10,7,10,7,10,7,8,10,9,9,9,9,7,7,2,1, ,1,1,8,8,2,240,3,36,1,1,3,5,7,3,2,1,3,04/12/2018
1348,4936,TAOBAO/TMALL,7,8,8,8,8,9,0,8,8,7,7,8,7,8,8,8,9,7,8,8,8,7,9,8,9,7,97,2,1, ,1,1,6,8,1,30,2,34,1,1,5,6,7,2,2,1,4,4/13/2018
1349,4938,ZALORA,6,9,8,8,9,10,0,9,8,7,6,7,8,6,7,9,9,8,7,8,7,7,7,8,9,9,10,1,5, ,1,2,7, ,4,110,2,34,2,1,4,8,7,99,1,1,4,4/13/2018
1350,4939,AMAZON,7,6,7,6,6,7,0,7,7,8,8,7,6,7,6,8,6,8,8,8,6,6,7,8,8,6,7,1,1, ,2,1, ,8,6,200,2,28,1,1,4,8,8,99,1,2,4,4/13/2018
1351,4950,TAOBAO/TMALL,8,7,7,8,7,7,0,8,9,7,7,8,9,7,8,9,9,8,7,6,9,8,6,8,7,8,7,1,3, ,1,1,8,6,1,300,1,32,1,1,2,7,7,99,1,1,4,4/14/2018
1352,4951,LAZADA,9,7,8,8,8,7,0,8,8,9,6,8,9,10,8,8,9,9,9,9,9,6,97,7,9,8,8,2,2, ,1,2,7, ,1,60,3,53,1,1,4,6,7,3,2,2,4,4/14/2018
1353,4953,AMAZON,9,10,9,10,9,9,1,10,10,10,8,8,9,10,10,10,7,7,10,10,7,7,97,7,8,9,8,2,6,Amazon Pay,1,1,7,7,1,650,3,47,1,1,5,7,5,5,2,1,4,4/14/2018
1354,4954,AMAZON,7,7,10,8,9,7,1,8,8,7,7,7,7,8,8,6,97,9,7,7,8,9,97,10,10,9,8,1,1, ,1,1,7,10,1,280,3,32,1,1,5,6,8,4,2,2,4,4/14/2018
1355,4955,CAROUSELL,7,9,7,7,7,6,0,7,7,9,8,8,8,10,7,10,6,6,10,9,8,9,6,7,8,9,7,2,5, ,2,1, ,6,3,20,3,35,1,1,4,6,8,99,1,1,3,04/06/2018
1356,4958,EBAY,10,8,9,10,8,9,1,10,10,10,10,10,8,10,8,8,9,10,10,9,9,9,8,9,9,7,97,2,1, ,1,2,9, ,4,250,3,47,5,1,6,8,8,3,2,2,3,04/06/2018
1357,4963,EBAY,6,7,7,8,8,8,1,8,7,9,8,8,8,7,9,7,9,8,9,8,7,9,8,8,6,8,8,3,6,Debit Card,1,2,9, ,1,100,3,31,2,1,3,5,8,99,1,1,3,04/08/2018
1358,4964,EBAY,8,7,8,8,8,8,0,7,8,9,9,9,7,6,8,8,7,7,9,8,7,8,6,9,9,7,7,1,2, ,1,1,9,8,2,50,3,49,1,1,4,4,8,99,1,2,3,04/08/2018
1359,4966,QOO10,6,8,7,7,7,7,0,8,9,7,8,8,9,9,9,8,9,9,7,7,9,6,7,9,9,8,9,2,1, ,1,1,8,7,1,350,3,35,2,1,5,5,8,2,2,1,3,04/08/2018
1360,4969,ZALORA,4,3,3,4,5,4,0,3,7,7,6,7,6,3,5,5,3,4,4,6,7,7,6,6,7,6,6,1,1, ,1,2,7, ,1,100,3,31,1,1,4,4,9,1,2,1,3,04/08/2018
1361,4975,CAROUSELL,9,9,9,8,7,8,1,9,8,6,8,7,8,10,6,6,7,8,9,10,6,7,97,7,10,7,97,2,6,Bank Transfer,1,1,7,8,1,200,2,49,1,1,6,7,8,3,2,2,4,03/06/2018
1362,4976,AMAZON,8,9,9,9,9,8,0,9,7,8,7,9,8,9,7,9,8,10,7,7,8,8,9,7,9,7,9,2,1, ,1,1,7,8,1,150,3,39,1,3, ,5,8,3,2,2,4,03/06/2018
1363,4977,AMAZON,8,7,8,8,9,8,1,8,8,7,9,9,8,6,8,7,7,9,8,8,6,7,8,9,9,7,8,1,6,Amazon Pay,1,1,8,9,5,100,3,31,1,1,98,98,8,2,2,2,4,03/06/2018
1364,4980,AMAZON,6,8,8,6,7,6,0,6,8,6,7,7,7,8,6,6,7,7,7,6,6,6,97,8,8,7,97,1,1, ,1,2,6, ,2,300,3,29,1,1,2,7,7,99,1,2,5,3/26/2018
1365,4984,EBAY,8,8,8,8,8,9,0,8,10,9,9,9,6,7,8,7,97,7,7,8,6,10,9,8,8,9,9,2,1, ,1,1,8,8,3,60,3,40,3,1,6,8,8,3,2,1,5,3/26/2018
1366,4987,ZALORA,8,8,7,8,9,9,1,9,8,10,8,10,8,7,8,8,97,8,9,9,8,9,7,10,10,7,7,2,5, ,1,1,6,7,3,120,2,39,1,1,6,7,9,2,2,1,5,3/26/2018
1367,4991,EBAY,8,9,8,9,9,8,0,8,7,7,7,8,7,9,7,8,7,7,9,9,7,9,7,8,9,8,8,1,2, ,1,1,10,10,1,100,1,30,1,1,5,8,8,99,1,1,5,3/27/2018
1368,4996,TAOBAO/TMALL,8,9,9,8,6,6,0,7,8,9,6,8,9,7,6,8,7,10,8,9,9,9,7,8,8,7,6,1,3, ,1,2,7, ,2,80,2,33,1,3, ,7,5,3,2,2,5,3/28/2018
1369,5000,EBAY,9,9,8,9,8,9,1,8,9,7,9,8,8,9,10,10,8,9,7,8,8,9,9,10,7,10,8,2,1, ,1,1,7,7,1,170,2,31,1,1,4,9,8,99,1,1,5,3/28/2018
1370,5002,TAOBAO/TMALL,8,10,9,9,9,10,0,9,8,9,8,9,7,9,7,7,9,9,9,8,10,8,8,10,8,9,10,1,3, ,1,2,7, ,2,300,2,35,1,1,4,8,7,99,1,1,5,3/28/2018
1371,5004,LAZADA,6,6,9,8,9,9,0,9,8,6,6,7,6,9,7,8,7,6,6,8,6,8,9,6,8,10,9,2,1, ,1,1,10,10,2,190,1,56,1,1,6,9,9,2,2,2,5,03/03/2018
1372,5007,CAROUSELL,8,8,8,8,8,9,0,8,7,6,8,6,9,10,7,10,7,8,8,6,9,10,7,7,6,8,8,2,6,Fund Transfer,1,1,8,8,3,150,3,28,1,1,3,8,8,99,1,2,5,03/03/2018
1373,5009,SSENSE,8,7,6,6,6,6,0,7,8,6,6,8,7,8,8,8,7,8,8,7,8,8,6,6,8,6,97,2,2, ,1,1,8,8,2,350,2,32,1,1,4,9,9,3,2,2,5,03/03/2018
1374,5012,ZALORA,7,7,7,8,9,8,0,9,8,9,8,9,7,9,9,10,9,8,8,7,8,10,9,7,7,10,9,2,2, ,1,1,8,10,1,600,2,49,1,1,6,8,7,4,2,1,5,3/31/2018
1375,5017,AMAZON,4,4,4,4,3,2,0,4,7,7,4,5,3,4,3,7,6,6,8,6,6,8,97,3,6,7,97,2,6,Amazon Pay,1,2,7, ,1,200,2,37,1,3, ,97,5,3,2,2,5,3/31/2018
1376,5020,FAVE,8,7,8,9,9,7,0,9,8,10,10,9,9,8,9,9,97,8,9,10,8,8,97,8,8,8,97,2,2, ,1,2,10, ,1,300,2,64,1,2,1,8,9,1,2,1,5,3/26/2018
1377,5022,QOO10,9,7,8,8,7,8,0,8,9,8,9,9,6,8,7,6,8,10,9,8,10,8,97,7,8,8,97,1,4, ,1,2,9, ,2,70,1,32,1,1,4,8,8,2,2,2,5,3/26/2018
1378,5033,LAZADA,6,7,7,7,7,5,0,8,9,10,8,8,8,8,7,7,7,8,8,7,8,8,7,8,7,8,7,2,5, ,1,2,8, ,1,750,2,64,1,1,6,9,7,1,2,1,5,3/27/2018
1379,5038,QOO10,10,9,9,9,9,7,1,8,10,10,9,7,9,8,7,10,9,7,7,9,7,8,9,8,8,9,7,1,6,Bank Transfer,2,1, ,8,1,200,1,24,1,5, ,9,5,99,1,1,5,3/28/2018
1380,5041,CAROUSELL,8,7,8,7,7,8,0,8,7,6,9,8,8,10,6,9,7,6,7,6,8,9,7,6,9,9,8,1,5, ,1,1,7,7,2,90,1,39,1,1,4,8,8,2,2,2,5,3/28/2018
1381,5046,FAVE,9,8,8,8,8,7,0,9,7,9,8,9,8,7,7,9,9,8,9,8,9,7,10,8,8,9,97,2,2, ,1,2,8, ,4,350,3,42,1,1,5,8,8,4,2,2,5,3/29/2018
1382,5050,CAROUSELL,10,8,9,8,8,7,0,8,8,6,8,7,8,10,6,9,8,6,7,6,8,8,97,8,10,9,97,1,5, ,1,1,10,7,1,200,2,35,1,1,6,8,9,2,2,1,5,3/29/2018
1383,5060,ASOS,9,9,8,9,7,9,0,8,9,7,9,8,7,9,8,8,8,7,7,7,9,8,9,9,7,8,9,1,6,Applepay,1,1,9,8,2,100,3,33,1,1,5,9,8,2,2,2,5,3/27/2018
1384,5061,QOO10,7,7,7,8,9,10,1,8,7,6,6,7,8,6,6,8,9,6,7,8,6,7,8,9,9,9,8,1,1, ,2,1, ,7,2,180,2,34,1,1,5,7,8,4,2,1,5,3/27/2018
1385,5063,TAOBAO/TMALL,9,7,9,8,7,8,0,8,8,6,8,6,8,6,7,6,9,7,8,8,9,8,97,8,8,9,97,2,3, ,1,2,10, ,3,400,3,62,1,2,1,8,9,2,2,1,5,3/27/2018
1386,5088,AMAZON,7,9,8,9,7,9,0,9,10,10,7,9,8,8,9,9,7,8,10,9,7,9,9,8,9,9,8,2,1, ,1,2,8, ,4,130,2,47,1,1,8,9,9,4,2,2,5,3/30/2018
1387,5089,AMAZON,9,9,9,9,8,7,0,9,7,7,8,7,7,9,8,7,8,7,8,9,9,97,97,8,9,9,8,2,1, ,1,2,7, ,3,70,3,34,1,1,4,8,8,99,1,1,5,3/30/2018
1388,5090,FAVE,7,6,7,7,6,7,0,7,10,9,10,8,8,6,7,6,7,6,8,8,7,97,8,9,8,6,7,1,1, ,1,2,7, ,1,120,1,43,1,1,5,9,8,3,2,2,5,3/30/2018
1389,5095,CAROUSELL,6,8,7,7,7,8,0,7,9,7,8,7,7,7,8,7,97,8,9,8,9,8,97,9,7,8,97,3,5, ,1,1,8,8,3,60,2,41,5,1,6,7,8,3,2,1,5,3/31/2018
1390,5100,CAROUSELL,10,9,9,9,8,9,1,8,7,8,8,8,10,8,9,9,9,7,8,7,10,9,7,9,9,8,8,2,2, ,1,1,9,7,2,310,3,33,1,1,4,7,8,3,2,1,5,3/26/2018
1391,5106,EBAY,9,7,9,9,7,9,0,8,9,8,8,10,8,9,9,10,8,8,8,9,9,8,97,9,10,8,97,2,1, ,1,2,9, ,3,250,3,39,1,1,5,8,9,3,2,2,5,3/26/2018
1392,5113,AMAZON,6,8,7,7,7,7,0,8,7,9,6,8,6,8,8,7,97,6,7,8,6,8,7,9,8,6,7,2,1, ,1,2,6, ,4,85,2,28,3,1,2,7,7,99,1,1,5,3/27/2018
1393,5117,ZALORA,9,8,9,9,7,7,1,9,7,8,10,8,8,10,7,9,8,7,7,8,9,9,8,9,9,8,9,2,1, ,2,1, ,8,4,300,3,44,2,1,7,7,9,2,2,1,5,3/28/2018
1394,5120,FAVE,8,9,10,9,9,7,0,9,8,10,10,9,8,9,10,10,97,9,9,8,10,97,97,9,9,9,9,2,1, ,2,1, ,10,3,100,1,31,1,1,5,7,8,1,2,1,5,3/28/2018
1395,5125,ZALORA,6,7,8,7,7,8,0,8,8,9,7,8,8,6,8,7,9,8,7,8,8,8,9,8,9,7,7,2,5, ,1,1,6,8,1,130,3,30,1,1,3,8,8,99,1,1,5,3/29/2018
1396,5135,QOO10,7,7,7,8,8,7,1,8,8,7,6,7,7,6,6,8,6,7,7,9,7,9,6,8,9,9,8,3,1, ,2,1, ,8,1,120,2,35,1,1,5,8,8,3,2,1,5,3/31/2018
1397,5141,EBAY,2,4,4,3,5,5,0,4,6,8,3,4,7,7,4,5,8,2,3,7,6,8,97,8,6,6,8,2,1, ,1,1,6,6,1,150,2,42,1,1,9,9,9,2,2,1,5,3/27/2018
1398,5147,ZALORA,9,9,9,8,7,8,0,8,8,7,6,7,8,6,7,7,9,7,6,7,8,6,7,7,9,6,8,1,5, ,1,2,6, ,1,90,1,32,1,1,4,9,8,99,1,1,5,3/27/2018
1399,5175,CAROUSELL,9,7,8,8,7,7,1,8,8,7,7,9,8,9,7,7,97,9,9,8,10,7,7,8,7,7,7,3,5, ,1,1,6,8,2,200,1,34,1,6, ,97,8,99,1,1,5,3/31/2018
1400,5176,QOO10,8,7,6,7,7,7,0,7,9,7,8,8,7,7,8,7,97,7,10,10,9,9,8,9,10,8,97,1,2, ,1,1,6,7,2,50,3,27,1,1,2,7,7,99,1,2,5,3/31/2018
1401,5182,EBAY,7,8,7,7,6,6,0,7,8,6,7,6,8,7,6,6,6,8,8,8,7,7,97,8,8,7,97,2,1, ,1,1,6,6,1,400,2,58,1,3, ,97,5,1,2,2,5,04/01/2018
1402,5188,ALIEXPRESS,9,7,7,7,8,7,0,8,10,8,8,8,7,10,8,8,6,7,9,6,9,8,7,7,6,6,7,2,1, ,1,2,8, ,1,600,2,55,1,3, ,8,8,4,2,2,5,04/01/2018
1403,5192,DRESSABELLE,7,7,9,9,9,10,1,10,8,9,8,10,9,10,10,8,8,9,10,9,8,10,8,9,9,8,10,2,6,Fund Transfer,1,2,9, ,3,230,2,39,2,1,5,8,8,4,2,2,5,04/01/2018
1404,5195,ZALORA,8,7,9,8,7,7,0,8,8,7,7,9,9,9,8,10,97,6,8,8,8,8,97,8,9,8,97,2,1, ,1,2,7, ,1,170,1,49,1,1,6,7,6,4,2,1,5,04/01/2018
1405,5198,FAVE,6,7,8,8,7,8,0,7,9,7,9,8,8,10,6,9,9,8,8,9,7,6,8,9,8,9,8,2,1, ,1,2,8, ,4,100,3,31,1,1,4,9,9,1,2,2,5,04/01/2018
1406,5199,FAVE,8,8,8,7,7,9,0,8,8,6,7,6,8,6,9,7,8,6,7,7,8,7,8,9,9,7,97,1,2, ,1,1,6,6,3,140,3,35,1,1,5,8,8,99,1,2,5,04/01/2018
1407,5203,EBAY,7,7,8,7,9,8,0,8,6,8,8,9,7,10,8,8,97,8,7,6,8,7,6,9,9,7,8,1,1, ,2,2, , ,3,150,1,30,1,1,3,9,8,99,1,2,5,04/01/2018
1408,5217,NET-A-PORTER,6,8,8,8,8,9,0,9,9,10,8,10,10,7,8,9,8,8,8,9,8,9,97,10,9,8,97,1,1, ,1,2,8, ,3,250,2,34,1,3, ,8,9,3,2,2,5,03/09/2018
1409,5218,TAOBAO/TMALL,6,7,7,8,7,9,0,9,6,8,8,7,6,8,9,7,7,10,10,10,9,10,8,9,8,7,8,3,3, ,2,2, , ,4,200,3,38,1,1,4,7,8,99,1,1,5,03/09/2018
1410,5219,QOO10,9,7,9,9,10,9,1,9,9,8,9,9,8,10,10,8,10,9,9,8,10,10,10,9,10,9,9,1,3, ,1,1,7,9,1,600,3,48,1,3, ,8,7,3,2,2,5,03/09/2018
1411,5220,ZALORA,8,7,8,8,7,9,1,7,7,8,9,8,8,8,8,7,9,9,9,8,9,9,97,7,9,9,97,1,1, ,1,2,9, ,2,45,2,30,1,1,3,7,8,2,2,2,5,3/19/2018
1412,5224,CAROUSELL,9,8,7,9,9,8,0,9,8,8,7,8,10,9,9,9,10,9,9,10,8,97,97,9,10,8,97,1,5, ,1,1,7,8,1,500,3,27,1,1,3,8,8,99,1,1,5,3/19/2018
1413,5229,CAROUSELL,8,7,8,8,8,7,0,9,8,7,9,9,7,6,8,8,7,7,6,9,8,9,97,8,10,9,97,2,5, ,1,1,9,9,5,450,3,36,1,1,6,8,9,2,2,1,5,3/20/2018
1414,5252,FAVE,8,9,10,9,8,9,1,9,9,10,9,8,8,10,10,10,8,8,8,7,9,9,97,10,10,9,9,2,2, ,1,1,9,9,2,80,2,59,1,1,7,8,9,1,2,1,5,3/23/2018
1415,5262,QOO10,8,7,8,7,6,7,0,7,8,9,8,9,7,9,7,8,8,10,9,9,10,7,6,8,9,6,7,1,1, ,1,1,7,7,2,50,3,31,1,3, ,9,8,3,2,2,5,3/25/2018
1416,5265,TAOBAO/TMALL,8,6,6,6,7,7,0,7,6,7,6,6,8,7,8,7,8,7,8,8,8,6,8,6,8,6,97,1,1, ,1,1,7,7,3,120,3,46,1,1,5,8,7,4,2,2,5,3/25/2018
1417,5281,CAROUSELL,6,9,6,8,7,8,0,7,9,7,8,8,8,6,8,7,9,9,8,10,8,8,9,8,7,8,9,1,2, ,1,1,7,7,8,300,3,34,1,1,4,8,7,3,2,2,5,3/20/2018
1418,5287,ZALORA,8,7,8,7,7,5,0,7,8,9,7,9,6,6,8,7,6,6,8,7,8,8,7,8,8,8,97,2,1, ,1,2,8, ,2,90,2,26,1,1,3,9,8,99,1,2,5,3/21/2018
1419,5304,CAROUSELL,8,7,9,7,6,8,0,8,7,6,8,6,8,6,7,9,9,8,7,6,6,7,97,8,10,9,7,1,2, ,1,1,6,7,5,85,3,31,1,1,5,8,8,1,2,2,5,3/25/2018
1420,5310,QOO10,8,8,8,8,7,8,0,8,8,6,6,8,7,8,6,8,8,8,9,9,8,8,7,8,8,6,97,2,1, ,1,1,8,7,3,120,1,29,1,1,3,8,8,99,1,2,5,3/20/2018
1421,5318,CAROUSELL,8,8,8,8,9,8,1,8,8,8,6,7,6,9,8,10,8,9,6,6,6,7,9,9,8,7,9,1,2, ,1,1,7,10,1,150,2,36,1,1,4,97,9,99,1,1,5,3/21/2018
1422,5322,ZALORA,9,7,7,7,7,8,0,7,7,6,8,6,6,9,7,8,9,9,9,10,8,7,9,9,8,8,7,2,5, ,1,2,7, ,1,250,1,31,1,1,3,8,8,99,1,1,5,3/21/2018
1423,5323,CAROUSELL,9,9,7,9,9,8,0,8,8,10,7,8,8,9,10,7,9,7,9,8,9,8,7,8,8,8,9,1,5, ,1,1,10,9,1,600,1,36,1,1,4,8,7,1,2,1,5,3/21/2018
1424,5331,FAVE,7,6,7,6,6,6,0,7,8,6,7,8,8,7,8,8,8,7,8,6,7,6,97,7,8,6,6,2,6,Debit Card,1,1,7,6,1,20,3,18,1,5, ,97,4,99,1,2,5,3/22/2018
1425,5335,AMAZON,7,8,7,8,7,8,0,9,8,7,8,9,8,6,10,10,10,6,9,8,7,7,7,9,7,97,9,1,1, ,1,2,8, ,4,250,2,26,1,1,2,7,8,99,1,1,5,3/25/2018
1426,5342,EBAY,8,7,8,7,7,9,0,8,8,6,7,7,9,9,8,10,6,7,7,8,6,8,97,7,6,6,97,2,2, ,1,1,8,6,2,350,2,46,2,1,7,8,9,4,2,1,5,3/23/2018
1427,5343,ZALORA,8,7,9,8,7,9,0,8,6,8,8,6,8,6,6,8,97,7,7,7,8,8,97,7,8,8,7,2,1, ,1,2,10, ,1,150,2,38,3,1,5,8,9,3,2,2,5,3/23/2018
1428,5348,ZALORA,8,7,6,8,7,7,0,8,7,8,8,8,8,6,6,7,7,7,10,9,9,6,8,7,8,6,7,2,1, ,1,1,9,9,2,75,2,41,1,1,5,9,9,3,2,2,5,03/10/2018
1429,5357,CAROUSELL,6,8,8,8,8,8,1,8,8,7,7,6,7,8,8,6,7,7,8,9,6,7,97,8,8,7,8,3,5, ,1,1,10,9,3,55,2,49,1,1,7,9,8,3,2,1,5,3/19/2018
1430,5359,ZALORA,9,7,7,7,9,8,0,8,8,7,7,8,8,10,9,9,10,8,9,9,7,7,7,8,7,9,97,2,2, ,1,1,8,8,3,250,3,35,1,1,4,9,8,2,2,2,5,3/19/2018
1431,5364,SSENSE,8,10,10,10,8,9,1,10,10,10,9,10,9,10,7,10,8,7,8,10,7,9,8,8,9,7,8,2,2, ,2,1, ,7,1,390,2,29,1,1,4,9,8,99,1,1,5,3/20/2018
